Id	Part2B	Part2T	Part1	Scope	Language_Type	Ref_Name	Comment
nsr				I	L	Maritime Sign Language	
nss				I	L	Nali	
nst				I	L	Tase Naga	
nsu				I	L	Sierra Negra Nahuatl	
nsv				I	L	Southwestern Nisu	
nsw				I	L	Navut	
nsx				I	L	Nsongo	
nsy				I	L	Nasal	
nsz				I	L	Nisenan	
ntd				I	L	Northern Tidung	
nte				I	L	Nathembo	
ntg				I	E	Ngantangarra	
nti				I	L	Natioro	
ntj				I	L	Ngaanyatjarra	
ntk				I	L	Ikoma-Nata-Isenye	
ntm				I	L	Nateni	
nto				I	L	Ntomba	
ntp				I	L	Northern Tepehuan	
ntr				I	L	Delo	
ntu				I	L	Natügu	
ntw				I	E	Nottoway	
ntx				I	L	Tangkhul Naga (Myanmar)	
nty				I	L	Mantsi	
ntz				I	L	Natanzi	
nua				I	L	Yuanga	
nuc				I	E	Nukuini	
nud				I	L	Ngala	
nue				I	L	Ngundu	
nuf				I	L	Nusu	
nug				I	E	Nungali	
nuh				I	L	Ndunda	
nui				I	L	Ngumbi	
nuj				I	L	Nyole	
nuk				I	L	Nuu-chah-nulth	
nul				I	E	Nusa Laut	
num				I	L	Niuafo'ou	
nun				I	L	Anong	
nuo				I	L	Nguôn	
nup				I	L	Nupe-Nupe-Tako	
nuq				I	L	Nukumanu	
nur				I	L	Nukuria	
nus				I	L	Nuer	
nut				I	L	Nung (Viet Nam)	
nuu				I	L	Ngbundu	
nuv				I	L	Northern Nuni	
nuw				I	L	Nguluwan	
nux				I	L	Mehek	
nuy				I	L	Nunggubuyu	
nuz				I	L	Tlamacazapa Nahuatl	
nvh				I	L	Nasarian	
nvm				I	L	Namiae	
nvo				I	L	Nyokon	
nwa				I	E	Nawathinehena	
nwb				I	L	Nyabwa	
nwc	nwc	nwc		I	H	Classical Newari	
nwe				I	L	Ngwe	
nwg				I	E	Ngayawung	
nwi				I	L	Southwest Tanna	
nwm				I	L	Nyamusa-Molo	
nwo				I	E	Nauo	
nwr				I	L	Nawaru	
nwx				I	H	Middle Newar	
nwy				I	E	Nottoway-Meherrin	
nxa				I	L	Nauete	
nxd				I	L	Ngando (Democratic Republic of Congo)	
nxe				I	L	Nage	
nxg				I	L	Ngad'a	
nxi				I	L	Nindi	
nxk				I	L	Koki Naga	
nxl				I	L	South Nuaulu	
nxm				I	A	Numidian	
nxn				I	E	Ngawun	
nxo				I	L	Ndambomo	
nxq				I	L	Naxi	
nxr				I	L	Ninggerum	
nxx				I	L	Nafri	
nya	nya	nya	ny	I	L	Nyanja	
nyb				I	L	Nyangbo	
nyc				I	L	Nyanga-li	
nyd				I	L	Nyore	
nye				I	L	Nyengo	
nyf				I	L	Giryama	
nyg				I	L	Nyindu	
nyh				I	L	Nyikina	
nyi				I	L	Ama (Sudan)	
nyj				I	L	Nyanga	
nyk				I	L	Nyaneka	
nyl				I	L	Nyeu	
nym	nym	nym		I	L	Nyamwezi	
nyn	nyn	nyn		I	L	Nyankole	
nyo	nyo	nyo		I	L	Nyoro	
nyp				I	E	Nyang'i	
nyq				I	L	Nayini	
nyr				I	L	Nyiha (Malawi)	
nys				I	L	Nyungar	
nyt				I	E	Nyawaygi	
nyu				I	L	Nyungwe	
nyv				I	E	Nyulnyul	
nyw				I	L	Nyaw	
nyx				I	E	Nganyaywana	
nyy				I	L	Nyakyusa-Ngonde	
nza				I	L	Tigon Mbembe	
nzb				I	L	Njebi	
nzd				I	L	Nzadi	
nzi	nzi	nzi		I	L	Nzima	
nzk				I	L	Nzakara	
nzm				I	L	Zeme Naga	
nzs				I	L	New Zealand Sign Language	
nzu				I	L	Teke-Nzikou	
nzy				I	L	Nzakambay	
nzz				I	L	Nanga Dama Dogon	
oaa				I	L	Orok	
oac				I	L	Oroch	
oar				I	A	Old Aramaic (up to 700 BCE)	
oav				I	H	Old Avar	
obi				I	E	Obispeño	
obk				I	L	Southern Bontok	
obl				I	L	Oblo	
obm				I	A	Moabite	
obo				I	L	Obo Manobo	
obr				I	H	Old Burmese	
obt				I	H	Old Breton	
obu				I	L	Obulom	
oca				I	L	Ocaina	
och				I	A	Old Chinese	
oci	oci	oci	oc	I	L	Occitan (post 1500)	
oco				I	H	Old Cornish	
ocu				I	L	Atzingo Matlatzinca	
oda				I	L	Odut	
odk				I	L	Od	
odt				I	H	Old Dutch	
odu				I	L	Odual	
ofo				I	E	Ofo	
ofs				I	H	Old Frisian	
ofu				I	L	Efutop	
ogb				I	L	Ogbia	
ogc				I	L	Ogbah	
oge				I	H	Old Georgian	
ogg				I	L	Ogbogolo	
ogo				I	L	Khana	
ogu				I	L	Ogbronuagum	
oht				I	A	Old Hittite	
ohu				I	H	Old Hungarian	
oia				I	L	Oirata	
oin				I	L	Inebu One	
ojb				I	L	Northwestern Ojibwa	
ojc				I	L	Central Ojibwa	
ojg				I	L	Eastern Ojibwa	
oji	oji	oji	oj	M	L	Ojibwa	
ojp				I	H	Old Japanese	
ojs				I	L	Severn Ojibwa	
ojv				I	L	Ontong Java	
ojw				I	L	Western Ojibwa	
oka				I	L	Okanagan	
okb				I	L	Okobo	
okd				I	L	Okodia	
oke				I	L	Okpe (Southwestern Edo)	
okg				I	E	Koko Babangk	
okh				I	L	Koresh-e Rostam	
oki				I	L	Okiek	
okj				I	E	Oko-Juwoi	
okk				I	L	Kwamtim One	
okl				I	E	Old Kentish Sign Language	
okm				I	H	Middle Korean (10th-16th cent.)	
okn				I	L	Oki-No-Erabu	
oko				I	H	Old Korean (3rd-9th cent.)	
okr				I	L	Kirike	
oks				I	L	Oko-Eni-Osayen	
oku				I	L	Oku	
okv				I	L	Orokaiva	
okx				I	L	Okpe (Northwestern Edo)	
ola				I	L	Walungge	
old				I	L	Mochi	
ole				I	L	Olekha	
olk				I	E	Olkol	
olm				I	L	Oloma	
olo				I	L	Livvi	
olr				I	L	Olrat	
olt				I	H	Old Lithuanian	
olu				I	L	Kuvale	
oma				I	L	Omaha-Ponca	
omb				I	L	East Ambae	
omc				I	E	Mochica	
omg				I	L	Omagua	
omi				I	L	Omi	
omk				I	E	Omok	
oml				I	L	Ombo	
omn				I	A	Minoan	
omo				I	L	Utarmbung	
omp				I	H	Old Manipuri	
omr				I	H	Old Marathi	
omt				I	L	Omotik	
omu				I	E	Omurano	
omw				I	L	South Tairora	
omx				I	H	Old Mon	
ona				I	L	Ona	
onb				I	L	Lingao	
one				I	L	Oneida	
ong				I	L	Olo	
oni				I	L	Onin	
onj				I	L	Onjob	
onk				I	L	Kabore One	
onn				I	L	Onobasulu	
ono				I	L	Onondaga	
onp				I	L	Sartang	
onr				I	L	Northern One	
ons				I	L	Ono	
ont				I	L	Ontenu	
onu				I	L	Unua	
onw				I	H	Old Nubian	
onx				I	L	Onin Based Pidgin	
ood				I	L	Tohono O'odham	
oog				I	L	Ong	
oon				I	L	Önge	
oor				I	L	Oorlams	
oos				I	A	Old Ossetic	
opa				I	L	Okpamheri	
opk				I	L	Kopkaka	
opm				I	L	Oksapmin	
opo				I	L	Opao	
opt				I	E	Opata	
opy				I	L	Ofayé	
ora				I	L	Oroha	
orc				I	L	Orma	
ore				I	L	Orejón	
org				I	L	Oring	
orh				I	L	Oroqen	
ori	ori	ori	or	M	L	Oriya (macrolanguage)	
orm	orm	orm	om	M	L	Oromo	
orn				I	L	Orang Kanaq	
oro				I	L	Orokolo	
orr				I	L	Oruma	
ors				I	L	Orang Seletar	
ort				I	L	Adivasi Oriya	
oru				I	L	Ormuri	
orv				I	H	Old Russian	
orw				I	L	Oro Win	
orx				I	L	Oro	
ory				I	L	Odia	
orz				I	L	Ormu	
osa	osa	osa		I	L	Osage	
osc				I	A	Oscan	
osi				I	L	Osing	
oso				I	L	Ososo	
osp				I	H	Old Spanish	
oss	oss	oss	os	I	L	Ossetian	
ost				I	L	Osatu	
osu				I	L	Southern One	
osx				I	H	Old Saxon	
ota	ota	ota		I	H	Ottoman Turkish (1500-1928)	
otb				I	H	Old Tibetan	
otd				I	L	Ot Danum	
ote				I	L	Mezquital Otomi	
oti				I	E	Oti	
otk				I	H	Old Turkish	
otl				I	L	Tilapa Otomi	
otm				I	L	Eastern Highland Otomi	
otn				I	L	Tenango Otomi	
otq				I	L	Querétaro Otomi	
otr				I	L	Otoro	
ots				I	L	Estado de México Otomi	
ott				I	L	Temoaya Otomi	
otu				I	E	Otuke	
otw				I	L	Ottawa	
otx				I	L	Texcatepec Otomi	
oty				I	A	Old Tamil	
otz				I	L	Ixtenco Otomi	
oua				I	L	Tagargrent	
oub				I	L	Glio-Oubi	
oue				I	L	Oune	
oui				I	H	Old Uighur	
oum				I	E	Ouma	
ovd				I	L	Elfdalian	
owi				I	L	Owiniga	
owl				I	H	Old Welsh	
oyb				I	L	Oy	
oyd				I	L	Oyda	
oym				I	L	Wayampi	
oyy				I	L	Oya'oya	
ozm				I	L	Koonzime	
pab				I	L	Parecís	
pac				I	L	Pacoh	
pad				I	L	Paumarí	
pae				I	L	Pagibete	
paf				I	E	Paranawát	
pag	pag	pag		I	L	Pangasinan	
pah				I	L	Tenharim	
pai				I	L	Pe	
pak				I	L	Parakanã	
pal	pal	pal		I	A	Pahlavi	
pam	pam	pam		I	L	Pampanga	
pan	pan	pan	pa	I	L	Panjabi	
pao				I	L	Northern Paiute	
pap	pap	pap		I	L	Papiamento	
paq				I	L	Parya	
par				I	L	Panamint	
pas				I	L	Papasena	
pat				I	L	Papitalai	
pau	pau	pau		I	L	Palauan	
pav				I	L	Pakaásnovos	
paw				I	L	Pawnee	
pax				I	E	Pankararé	
pay				I	L	Pech	
paz				I	E	Pankararú	
pbb				I	L	Páez	
pbc				I	L	Patamona	
pbe				I	L	Mezontla Popoloca	
pbf				I	L	Coyotepec Popoloca	
pbg				I	E	Paraujano	
pbh				I	L	E'ñapa Woromaipu	
pbi				I	L	Parkwa	
pbl				I	L	Mak (Nigeria)	
pbm				I	L	Puebla Mazatec	
pbn				I	L	Kpasam	
pbo				I	L	Papel	
pbp				I	L	Badyara	
pbr				I	L	Pangwa	
pbs				I	L	Central Pame	
pbt				I	L	Southern Pashto	
pbu				I	L	Northern Pashto	
pbv				I	L	Pnar	
pby				I	L	Pyu (Papua New Guinea)	
pca				I	L	Santa Inés Ahuatempan Popoloca	
pcb				I	L	Pear	
pcc				I	L	Bouyei	
pcd				I	L	Picard	
pce				I	L	Ruching Palaung	
pcf				I	L	Paliyan	
pcg				I	L	Paniya	
pch				I	L	Pardhan	
pci				I	L	Duruwa	
pcj				I	L	Parenga	
pck				I	L	Paite Chin	
pcl				I	L	Pardhi	
pcm				I	L	Nigerian Pidgin	
pcn				I	L	Piti	
pcp				I	L	Pacahuara	
pcw				I	L	Pyapun	
pda				I	L	Anam	
pdc				I	L	Pennsylvania German	
pdi				I	L	Pa Di	
pdn				I	L	Podena	
pdo				I	L	Padoe	
pdt				I	L	Plautdietsch	
pdu				I	L	Kayan	
pea				I	L	Peranakan Indonesian	
peb				I	E	Eastern Pomo	
ped				I	L	Mala (Papua New Guinea)	
pee				I	L	Taje	
pef				I	E	Northeastern Pomo	
peg				I	L	Pengo	
peh				I	L	Bonan	
pei				I	L	Chichimeca-Jonaz	
pej				I	E	Northern Pomo	
pek				I	L	Penchal	
pel				I	L	Pekal	
pem				I	L	Phende	
peo	peo	peo		I	H	Old Persian (ca. 600-400 B.C.)	
pep				I	L	Kunja	
peq				I	L	Southern Pomo	
pes				I	L	Iranian Persian	
pev				I	L	Pémono	
pex				I	L	Petats	
pey				I	L	Petjo	
pez				I	L	Eastern Penan	
pfa				I	L	Pááfang	
pfe				I	L	Pere	
pfl				I	L	Pfaelzisch	
pga				I	L	Sudanese Creole Arabic	
pgd				I	H	Gāndhārī	
pgg				I	L	Pangwali	
pgi				I	L	Pagi	
pgk				I	L	Rerep	
pgl				I	A	Primitive Irish	
pgn				I	A	Paelignian	
pgs				I	L	Pangseng	
pgu				I	L	Pagu	
pgz				I	L	Papua New Guinean Sign Language	
pha				I	L	Pa-Hng	
phd				I	L	Phudagi	
phg				I	L	Phuong	
phh				I	L	Phukha	
phk				I	L	Phake	
phl				I	L	Phalura	
phm				I	L	Phimbi	
phn	phn	phn		I	A	Phoenician	
pho				I	L	Phunoi	
phq				I	L	Phana'	
phr				I	L	Pahari-Potwari	
pht				I	L	Phu Thai	
phu				I	L	Phuan	
phv				I	L	Pahlavani	
phw				I	L	Phangduwali	
pia				I	L	Pima Bajo	
pib				I	L	Yine	
pic				I	L	Pinji	
pid				I	L	Piaroa	
pie				I	E	Piro	
pif				I	L	Pingelapese	
pig				I	L	Pisabo	
pih				I	L	Pitcairn-Norfolk	
pii				I	L	Pini	
pij				I	E	Pijao	
pil				I	L	Yom	
pim				I	E	Powhatan	
pin				I	L	Piame	
pio				I	L	Piapoco	
pip				I	L	Pero	
pir				I	L	Piratapuyo	
pis				I	L	Pijin	
pit				I	E	Pitta Pitta	
piu				I	L	Pintupi-Luritja	
piv				I	L	Pileni	
piw				I	L	Pimbwe	
pix				I	L	Piu	
piy				I	L	Piya-Kwonci	
piz				I	L	Pije	
pjt				I	L	Pitjantjatjara	
pka				I	H	Ardhamāgadhī Prākrit	
pkb				I	L	Pokomo	
pkc				I	A	Paekche	
pkg				I	L	Pak-Tong	
pkh				I	L	Pankhu	
pkn				I	L	Pakanha	
pko				I	L	Pökoot	
pkp				I	L	Pukapuka	
pkr				I	L	Attapady Kurumba	
pks				I	L	Pakistan Sign Language	
pkt				I	L	Maleng	
pku				I	L	Paku	
pla				I	L	Miani	
plb				I	L	Polonombauk	
plc				I	L	Central Palawano	
pld				I	L	Polari	
ple				I	L	Palu'e	
plg				I	L	Pilagá	
plh				I	L	Paulohi	
pli	pli	pli	pi	I	A	Pali	
plj				I	L	Polci	
plk				I	L	Kohistani Shina	
pll				I	L	Shwe Palaung	
pln				I	L	Palenquero	
plo				I	L	Oluta Popoluca	
plq				I	A	Palaic	
plr				I	L	Palaka Senoufo	
pls				I	L	San Marcos Tlacoyalco Popoloca	
plt				I	L	Plateau Malagasy	
plu				I	L	Palikúr	
plv				I	L	Southwest Palawano	
plw				I	L	Brooke's Point Palawano	
ply				I	L	Bolyu	
plz				I	L	Paluan	
pma				I	L	Paama	
pmb				I	L	Pambia	
pmd				I	E	Pallanganmiddang	
pme				I	L	Pwaamei	
pmf				I	L	Pamona	
pmh				I	H	Māhārāṣṭri Prākrit	
pmi				I	L	Northern Pumi	
pmj				I	L	Southern Pumi	
pmk				I	E	Pamlico	
pml				I	E	Lingua Franca	
pmm				I	L	Pomo	
pmn				I	L	Pam	
pmo				I	L	Pom	
pmq				I	L	Northern Pame	
pmr				I	L	Paynamar	
pms				I	L	Piemontese	
pmt				I	L	Tuamotuan	
pmw				I	L	Plains Miwok	
pmx				I	L	Poumei Naga	
pmy				I	L	Papuan Malay	
pmz				I	E	Southern Pame	
pna				I	L	Punan Bah-Biau	
pnb				I	L	Western Panjabi	
pnc				I	L	Pannei	
pnd				I	L	Mpinda	
pne				I	L	Western Penan	
png				I	L	Pongu	
pnh				I	L	Penrhyn	
pni				I	L	Aoheng	
pnj				I	E	Pinjarup	
pnk				I	L	Paunaka	
pnl				I	L	Paleni	
pnm				I	L	Punan Batu 1	
pnn				I	L	Pinai-Hagahai	
pno				I	E	Panobo	
pnp				I	L	Pancana	
pnq				I	L	Pana (Burkina Faso)	
pnr				I	L	Panim	
pns				I	L	Ponosakan	
pnt				I	L	Pontic	
pnu				I	L	Jiongnai Bunu	
pnv				I	L	Pinigura	
pnw				I	L	Banyjima	
pnx				I	L	Phong-Kniang	
pny				I	L	Pinyin	
pnz				I	L	Pana (Central African Republic)	
poc				I	L	Poqomam	
poe				I	L	San Juan Atzingo Popoloca	
pof				I	L	Poke	
pog				I	E	Potiguára	
poh				I	L	Poqomchi'	
poi				I	L	Highland Popoluca	
pok				I	L	Pokangá	
pol	pol	pol	pl	I	L	Polish	
pom				I	L	Southeastern Pomo	
pon	pon	pon		I	L	Pohnpeian	
poo				I	E	Central Pomo	
pop				I	L	Pwapwâ	
poq				I	L	Texistepec Popoluca	
por	por	por	pt	I	L	Portuguese	
pos				I	L	Sayula Popoluca	
pot				I	L	Potawatomi	
pov				I	L	Upper Guinea Crioulo	
pow				I	L	San Felipe Otlaltepec Popoloca	
pox				I	E	Polabian	
poy				I	L	Pogolo	
ppe				I	L	Papi	
ppi				I	L	Paipai	
ppk				I	L	Uma	
ppl				I	L	Pipil	
ppm				I	L	Papuma	
ppn				I	L	Papapana	
ppo				I	L	Folopa	
ppp				I	L	Pelende	
ppq				I	L	Pei	
pps				I	L	San Luís Temalacayuca Popoloca	
ppt				I	L	Pare	
ppu				I	E	Papora	
pqa				I	L	Pa'a	
pqm				I	L	Malecite-Passamaquoddy	
prc				I	L	Parachi	
prd				I	L	Parsi-Dari	
pre				I	L	Principense	
prf				I	L	Paranan	
prg				I	L	Prussian	
prh				I	L	Porohanon	
pri				I	L	Paicî	
prk				I	L	Parauk	
prl				I	L	Peruvian Sign Language	
prm				I	L	Kibiri	
prn				I	L	Prasuni	
pro	pro	pro		I	H	Old Provençal (to 1500)	
prp				I	L	Parsi	
prq				I	L	Ashéninka Perené	
prr				I	E	Puri	
prs				I	L	Dari	
prt				I	L	Phai	
pru				I	L	Puragi	
prw				I	L	Parawen	
prx				I	L	Purik	
prz				I	L	Providencia Sign Language	
psa				I	L	Asue Awyu	
psc				I	L	Persian Sign Language	
psd				I	L	Plains Indian Sign Language	
pse				I	L	Central Malay	
psg				I	L	Penang Sign Language	
psh				I	L	Southwest Pashai	
psi				I	L	Southeast Pashai	
psl				I	L	Puerto Rican Sign Language	
psm				I	E	Pauserna	
psn				I	L	Panasuan	
pso				I	L	Polish Sign Language	
psp				I	L	Philippine Sign Language	
psq				I	L	Pasi	
psr				I	L	Portuguese Sign Language	
pss				I	L	Kaulong	
pst				I	L	Central Pashto	
psu				I	H	Sauraseni Prākrit	
psw				I	L	Port Sandwich	
psy				I	E	Piscataway	
pta				I	L	Pai Tavytera	
pth				I	E	Pataxó Hã-Ha-Hãe	
pti				I	L	Pindiini	
ptn				I	L	Patani	
pto				I	L	Zo'é	
ptp				I	L	Patep	
ptq				I	L	Pattapu	
ptr				I	L	Piamatsina	
ptt				I	L	Enrekang	
ptu				I	L	Bambam	
ptv				I	L	Port Vato	
ptw				I	E	Pentlatch	
pty				I	L	Pathiya	
pua				I	L	Western Highland Purepecha	
pub				I	L	Purum	
puc				I	L	Punan Merap	
pud				I	L	Punan Aput	
pue				I	E	Puelche	
puf				I	L	Punan Merah	
pug				I	L	Phuie	
pui				I	L	Puinave	
puj				I	L	Punan Tubu	
pum				I	L	Puma	
puo				I	L	Puoc	
pup				I	L	Pulabu	
puq				I	E	Puquina	
pur				I	L	Puruborá	
pus	pus	pus	ps	M	L	Pushto	
put				I	L	Putoh	
puu				I	L	Punu	
puw				I	L	Puluwatese	
pux				I	L	Puare	
puy				I	E	Purisimeño	
pwa				I	L	Pawaia	
pwb				I	L	Panawa	
pwg				I	L	Gapapaiwa	
pwi				I	E	Patwin	
pwm				I	L	Molbog	
pwn				I	L	Paiwan	
pwo				I	L	Pwo Western Karen	
pwr				I	L	Powari	
pww				I	L	Pwo Northern Karen	
pxm				I	L	Quetzaltepec Mixe	
pye				I	L	Pye Krumen	
pym				I	L	Fyam	
pyn				I	L	Poyanáwa	
pys				I	L	Paraguayan Sign Language	
pyu				I	L	Puyuma	
pyx				I	A	Pyu (Myanmar)	
pyy				I	L	Pyen	
pzn				I	L	Para Naga	
qua				I	L	Quapaw	
qub				I	L	Huallaga Huánuco Quechua	
quc				I	L	K'iche'	
qud				I	L	Calderón Highland Quichua	
que	que	que	qu	M	L	Quechua	
quf				I	L	Lambayeque Quechua	
qug				I	L	Chimborazo Highland Quichua	
quh				I	L	South Bolivian Quechua	
qui				I	L	Quileute	
quk				I	L	Chachapoyas Quechua	
qul				I	L	North Bolivian Quechua	
qum				I	L	Sipacapense	
qun				I	E	Quinault	
qup				I	L	Southern Pastaza Quechua	
quq				I	L	Quinqui	
qur				I	L	Yanahuanca Pasco Quechua	
qus				I	L	Santiago del Estero Quichua	
quv				I	L	Sacapulteco	
quw				I	L	Tena Lowland Quichua	
qux				I	L	Yauyos Quechua	
quy				I	L	Ayacucho Quechua	
quz				I	L	Cusco Quechua	
qva				I	L	Ambo-Pasco Quechua	
qvc				I	L	Cajamarca Quechua	
qve				I	L	Eastern Apurímac Quechua	
qvh				I	L	Huamalíes-Dos de Mayo Huánuco Quechua	
qvi				I	L	Imbabura Highland Quichua	
qvj				I	L	Loja Highland Quichua	
qvl				I	L	Cajatambo North Lima Quechua	
qvm				I	L	Margos-Yarowilca-Lauricocha Quechua	
qvn				I	L	North Junín Quechua	
qvo				I	L	Napo Lowland Quechua	
qvp				I	L	Pacaraos Quechua	
qvs				I	L	San Martín Quechua	
qvw				I	L	Huaylla Wanca Quechua	
qvy				I	L	Queyu	
qvz				I	L	Northern Pastaza Quichua	
qwa				I	L	Corongo Ancash Quechua	
qwc				I	H	Classical Quechua	
qwh				I	L	Huaylas Ancash Quechua	
qwm				I	E	Kuman (Russia)	
qws				I	L	Sihuas Ancash Quechua	
qwt				I	E	Kwalhioqua-Tlatskanai	
qxa				I	L	Chiquián Ancash Quechua	
qxc				I	L	Chincha Quechua	
qxh				I	L	Panao Huánuco Quechua	
qxl				I	L	Salasaca Highland Quichua	
qxn				I	L	Northern Conchucos Ancash Quechua	
qxo				I	L	Southern Conchucos Ancash Quechua	
qxp				I	L	Puno Quechua	
qxq				I	L	Qashqa'i	
qxr				I	L	Cañar Highland Quichua	
qxs				I	L	Southern Qiang	
qxt				I	L	Santa Ana de Tusi Pasco Quechua	
qxu				I	L	Arequipa-La Unión Quechua	
qxw				I	L	Jauja Wanca Quechua	
qya				I	C	Quenya	
qyp				I	E	Quiripi	
raa				I	L	Dungmali	
rab				I	L	Camling	
rac				I	L	Rasawa	
rad				I	L	Rade	
raf				I	L	Western Meohang	
rag				I	L	Logooli	
rah				I	L	Rabha	
rai				I	L	Ramoaaina	
raj	raj	raj		M	L	Rajasthani	
rak				I	L	Tulu-Bohuai	
ral				I	L	Ralte	
ram				I	L	Canela	
ran				I	L	Riantana	
rao				I	L	Rao	
rap	rap	rap		I	L	Rapanui	
raq				I	L	Saam	
rar	rar	rar		I	L	Rarotongan	
ras				I	L	Tegali	
rat				I	L	Razajerdi	
rau				I	L	Raute	
rav				I	L	Sampang	
raw				I	L	Rawang	
rax				I	L	Rang	
ray				I	L	Rapa	
raz				I	L	Rahambuu	
rbb				I	L	Rumai Palaung	
rbk				I	L	Northern Bontok	
rbl				I	L	Miraya Bikol	
rbp				I	E	Barababaraba	
rcf				I	L	Réunion Creole French	
rdb				I	L	Rudbari	
rea				I	L	Rerau	
reb				I	L	Rembong	
ree				I	L	Rejang Kayan	
reg				I	L	Kara (Tanzania)	
rei				I	L	Reli	
rej				I	L	Rejang	
rel				I	L	Rendille	
rem				I	E	Remo	
ren				I	L	Rengao	
rer				I	E	Rer Bare	
res				I	L	Reshe	
ret				I	L	Retta	
rey				I	L	Reyesano	
rga				I	L	Roria	
rge				I	L	Romano-Greek	
rgk				I	E	Rangkas	
rgn				I	L	Romagnol	
rgr				I	L	Resígaro	
rgs				I	L	Southern Roglai	
rgu				I	L	Ringgou	
rhg				I	L	Rohingya	
rhp				I	L	Yahang	
ria				I	L	Riang (India)	
rif				I	L	Tarifit	
ril				I	L	Riang Lang	
rim				I	L	Nyaturu	
rin				I	L	Nungu	
rir				I	L	Ribun	
rit				I	L	Ritharrngu	
riu				I	L	Riung	
rjg				I	L	Rajong	
rji				I	L	Raji	
rjs				I	L	Rajbanshi	
rka				I	L	Kraol	
rkb				I	L	Rikbaktsa	
rkh				I	L	Rakahanga-Manihiki	
rki				I	L	Rakhine	
rkm				I	L	Marka	
rkt				I	L	Rangpuri	
rkw				I	E	Arakwal	
rma				I	L	Rama	
rmb				I	L	Rembarrnga	
rmc				I	L	Carpathian Romani	
rmd				I	E	Traveller Danish	
rme				I	L	Angloromani	
rmf				I	L	Kalo Finnish Romani	
rmg				I	L	Traveller Norwegian	
rmh				I	L	Murkim	
rmi				I	L	Lomavren	
rmk				I	L	Romkun	
rml				I	L	Baltic Romani	
rmm				I	L	Roma	
rmn				I	L	Balkan Romani	
rmo				I	L	Sinte Romani	
rmp				I	L	Rempi	
rmq				I	L	Caló	
rms				I	L	Romanian Sign Language	
rmt				I	L	Domari	
rmu				I	L	Tavringer Romani	
rmv				I	C	Romanova	
rmw				I	L	Welsh Romani	
rmx				I	L	Romam	
rmy				I	L	Vlax Romani	
rmz				I	L	Marma	
rnd				I	L	Ruund	
rng				I	L	Ronga	
rnl				I	L	Ranglong	
rnn				I	L	Roon	
rnp				I	L	Rongpo	
rnr				I	E	Nari Nari	
rnw				I	L	Rungwa	
rob				I	L	Tae'	
roc				I	L	Cacgia Roglai	
rod				I	L	Rogo	
roe				I	L	Ronji	
rof				I	L	Rombo	
rog				I	L	Northern Roglai	
roh	roh	roh	rm	I	L	Romansh	
rol				I	L	Romblomanon	
rom	rom	rom		M	L	Romany	
ron	rum	ron	ro	I	L	Romanian	
roo				I	L	Rotokas	
rop				I	L	Kriol	
ror				I	L	Rongga	
rou				I	L	Runga	
row				I	L	Dela-Oenale	
rpn				I	L	Repanbitip	
rpt				I	L	Rapting	
rri				I	L	Ririo	
rro				I	L	Waima	
rrt				I	E	Arritinngithigh	
rsb				I	L	Romano-Serbian	
rsl				I	L	Russian Sign Language	
rsm				I	L	Miriwoong Sign Language	
rtc				I	L	Rungtu Chin	
rth				I	L	Ratahan	
rtm				I	L	Rotuman	
rts				I	E	Yurats	
rtw				I	L	Rathawi	
rub				I	L	Gungu	
ruc				I	L	Ruuli	
rue				I	L	Rusyn	
ruf				I	L	Luguru	
rug				I	L	Roviana	
ruh				I	L	Ruga	
rui				I	L	Rufiji	
ruk				I	L	Che	
run	run	run	rn	I	L	Rundi	
ruo				I	L	Istro Romanian	
rup	rup	rup		I	L	Macedo-Romanian	
ruq				I	L	Megleno Romanian	
rus	rus	rus	ru	I	L	Russian	
rut				I	L	Rutul	
ruu				I	L	Lanas Lobu	
ruy				I	L	Mala (Nigeria)	
ruz				I	L	Ruma	
rwa				I	L	Rawo	
rwk				I	L	Rwa	
rwm				I	L	Amba (Uganda)	
rwo				I	L	Rawa	
rwr				I	L	Marwari (India)	
rxd				I	L	Ngardi	
rxw				I	E	Karuwali	
ryn				I	L	Northern Amami-Oshima	
rys				I	L	Yaeyama	
ryu				I	L	Central Okinawan	
rzh				I	L	Rāziḥī	
saa				I	L	Saba	
sab				I	L	Buglere	
sac				I	L	Meskwaki	
sad	sad	sad		I	L	Sandawe	
sae				I	L	Sabanê	
saf				I	L	Safaliba	
sag	sag	sag	sg	I	L	Sango	
sah	sah	sah		I	L	Yakut	
saj				I	L	Sahu	
sak				I	L	Sake	
sam	sam	sam		I	E	Samaritan Aramaic	
san	san	san	sa	I	A	Sanskrit	
sao				I	L	Sause	
saq				I	L	Samburu	
sar				I	E	Saraveca	
sas	sas	sas		I	L	Sasak	
sat	sat	sat		I	L	Santali	
sau				I	L	Saleman	
sav				I	L	Saafi-Saafi	
saw				I	L	Sawi	
sax				I	L	Sa	
say				I	L	Saya	
saz				I	L	Saurashtra	
sba				I	L	Ngambay	
sbb				I	L	Simbo	
sbc				I	L	Kele (Papua New Guinea)	
sbd				I	L	Southern Samo	
sbe				I	L	Saliba	
sbf				I	L	Chabu	
sbg				I	L	Seget	
sbh				I	L	Sori-Harengan	
sbi				I	L	Seti	
sbj				I	L	Surbakhal	
sbk				I	L	Safwa	
sbl				I	L	Botolan Sambal	
sbm				I	L	Sagala	
sbn				I	L	Sindhi Bhil	
